trainingDir=/home/eamybut/mnist/trainingData
testDir=/home/eamybut/mnist/testData
=====
Training
=====
filename,numeral,label
0_7305.png,0,"1_15"
1_56851.png,1,"27_6"
3_8427.png,3,"6_7"
8_17705.png,8,"16_27"
3_43991.png,3,"14_26"
1_54182.png,1,"27_5"
2_13486.png,2,"24_6"
9_46742.png,9,"16_11"
9_4244.png,9,"16_9"
3_53560.png,3,"16_8"
6_44444.png,6,"11_14"
9_15970.png,9,"26_25"
3_20080.png,3,"26_31"
9_23062.png,9,"19_11"
6_48362.png,6,"29_5"
2_54338.png,2,"2_10"
2_3054.png,2,"13_27"
3_6415.png,3,"14_26"
5_39748.png,5,"14_24"
5_51176.png,5,"16_11"
3_5852.png,3,"13_27"
7_23686.png,7,"26_25"
4_29631.png,4,"15_30"
2_19336.png,2,"12_27"
9_42426.png,9,"4_9"
5_28259.png,5,"22_24"
8_19603.png,8,"27_7"
0_16961.png,0,"4_9"
3_11467.png,3,"14_26"
9_56018.png,9,"26_25"
3_10093.png,3,"15_26"
8_16073.png,8,"4_9"
1_55415.png,1,"19_27"
4_4636.png,4,"15_30"
8_41831.png,8,"19_27"
7_11204.png,7,"27_5"
2_41489.png,2,"10_7"
7_13767.png,7,"5_5"
3_279.png,3,"14_26"
8_42778.png,8,"17_29"
6_38302.png,6,"28_5"
7_19740.png,7,"5_4"
2_20874.png,2,"23_6"
0_26408.png,0,"0_13"
6_9860.png,6,"4_30"
8_28003.png,8,"4_9"
2_10081.png,2,"19_27"
4_32787.png,4,"27_4"
7_18597.png,7,"26_25"
8_57447.png,8,"27_7"
2_40863.png,2,"19_27"
9_40136.png,9,"17_14"
2_16089.png,2,"19_27"
6_56481.png,6,"11_12"
8_14987.png,8,"5_8"
3_15377.png,3,"14_25"
2_32918.png,2,"19_27"
4_11209.png,4,"24_24"
8_26936.png,8,"26_31"
9_10780.png,9,"20_9"
3_31759.png,3,"26_31"
9_43959.png,9,"15_31"
1_42288.png,1,"30_6"
5_11456.png,5,"0_11"
7_4680.png,7,"5_4"
8_6457.png,8,"6_8"
9_30698.png,9,"14_25"
7_13834.png,7,"27_25"
7_23798.png,7,"5_5"
4_44232.png,4,"23_24"
4_13132.png,4,"23_24"
3_29232.png,3,"23_6"
6_36893.png,6,"13_12"
1_17815.png,1,"31_6"
3_35162.png,3,"19_18"
1_12510.png,1,"30_6"
5_4590.png,5,"0_20"
4_38363.png,4,"20_9"
9_49640.png,9,"20_9"
8_57611.png,8,"7_8"
7_58214.png,7,"5_5"
5_24021.png,5,"7_8"
2_42019.png,2,"19_27"
1_13296.png,1,"31_6"
8_50238.png,8,"16_25"
3_40789.png,3,"26_31"
0_41191.png,0,"1_11"
3_9168.png,3,"14_26"
7_624.png,7,"5_4"
3_27419.png,3,"14_26"
5_15800.png,5,"4_9"
0_48791.png,0,"0_10"
9_2595.png,9,"5_5"
3_6855.png,3,"14_22"
3_59500.png,3,"14_24"
8_7607.png,8,"16_29"
8_27608.png,8,"15_29"
9_8751.png,9,"5_5"
1_20066.png,1,"31_6"
6_53983.png,6,"12_11"
1_31278.png,1,"31_6"
8_44056.png,8,"16_29"
8_29116.png,8,"16_29"
3_53447.png,3,"26_31"
7_24548.png,7,"29_25"
2_20436.png,2,"4_4"
9_10524.png,9,"17_14"
6_38152.png,6,"13_11"
5_32582.png,5,"7_8"
6_27702.png,6,"13_16"
8_33813.png,8,"15_28"
2_20959.png,2,"19_27"
0_50236.png,0,"27_6"
6_31270.png,6,"13_11"
4_11988.png,4,"20_9"
2_2601.png,2,"19_27"
6_2387.png,6,"13_11"
8_47765.png,8,"4_9"
9_14985.png,9,"24_24"
6_5222.png,6,"11_13"
9_5539.png,9,"5_5"
6_52856.png,6,"28_2"
0_18599.png,0,"0_10"
7_54287.png,7,"5_3"
6_33032.png,6,"20_9"
7_54066.png,7,"17_15"
0_30413.png,0,"0_10"
6_33548.png,6,"12_12"
4_48582.png,4,"19_11"
4_43819.png,4,"24_23"
8_21778.png,8,"16_29"
3_30729.png,3,"14_21"
6_19964.png,6,"12_12"
1_5713.png,1,"31_6"
4_14616.png,4,"19_9"
3_58853.png,3,"24_6"
5_22979.png,5,"8_7"
9_54520.png,9,"26_31"
9_50758.png,9,"19_9"
5_47320.png,5,"7_9"
1_37938.png,1,"29_6"
4_40168.png,4,"19_12"
4_7919.png,4,"19_12"
9_20031.png,9,"18_10"
9_31077.png,9,"30_26"
3_37118.png,3,"31_5"
7_3640.png,7,"11_0"
7_12395.png,7,"5_5"
1_7764.png,1,"31_6"
7_48452.png,7,"5_3"
0_55680.png,0,"0_6"
8_46.png,8,"16_29"
3_54694.png,3,"31_6"
5_27778.png,5,"26_31"
1_41019.png,1,"30_6"
2_23026.png,2,"14_27"
8_59034.png,8,"15_29"
2_19466.png,2,"26_2"
6_15756.png,6,"13_11"
0_39483.png,0,"3_10"
2_40556.png,2,"25_6"
6_58839.png,6,"12_12"
0_24367.png,0,"1_12"
8_37644.png,8,"16_29"
7_45411.png,7,"5_4"
7_52092.png,7,"27_25"
4_46568.png,4,"19_10"
7_29931.png,7,"11_0"
3_47654.png,3,"26_31"
7_33171.png,7,"6_5"
0_38212.png,0,"0_13"
7_43163.png,7,"5_5"
6_37599.png,6,"11_14"
5_45160.png,5,"26_31"
3_5434.png,3,"22_31"
5_6848.png,5,"0_14"
6_19624.png,6,"13_11"
2_23231.png,2,"26_6"
2_21453.png,2,"25_6"
2_46921.png,2,"11_27"
5_19436.png,5,"9_7"
1_59688.png,1,"31_9"
7_14522.png,7,"6_20"
8_36870.png,8,"26_31"
8_25326.png,8,"21_24"
6_3936.png,6,"11_13"
2_13156.png,2,"31_5"
5_27340.png,5,"31_30"
4_10504.png,4,"24_24"
1_3850.png,1,"30_6"
9_22243.png,9,"30_7"
6_15908.png,6,"11_14"
8_26471.png,8,"19_3"
1_39049.png,1,"31_10"
5_25423.png,5,"3_9"
4_37916.png,4,"19_9"
6_50670.png,6,"29_3"
1_24288.png,1,"30_7"
0_6444.png,0,"0_7"
4_30792.png,4,"31_24"
4_18180.png,4,"23_24"
6_39200.png,6,"13_12"
0_40895.png,0,"0_6"
4_20714.png,4,"19_12"
6_34686.png,6,"28_3"
2_52142.png,2,"31_4"
5_43985.png,5,"31_12"
8_47726.png,8,"13_11"
8_13118.png,8,"5_9"
7_26021.png,7,"24_25"
4_38370.png,4,"28_1"
6_12834.png,6,"15_29"
8_52746.png,8,"16_29"
1_56328.png,1,"31_10"
3_24783.png,3,"15_25"
4_20074.png,4,"23_23"
1_41728.png,1,"28_20"
7_55422.png,7,"28_25"
1_58198.png,1,"30_7"
9_51919.png,9,"21_9"
2_50230.png,2,"25_5"
6_37535.png,6,"11_14"
6_13226.png,6,"13_12"
3_25284.png,3,"21_31"
8_5548.png,8,"26_31"
4_51056.png,4,"20_9"
4_57368.png,4,"15_2"
7_5716.png,7,"5_1"
1_46855.png,1,"30_7"
3_25480.png,3,"28_26"
9_5339.png,9,"16_30"
4_24253.png,4,"24_23"
5_45947.png,5,"16_23"
8_51163.png,8,"15_29"
6_47047.png,6,"13_10"
6_27438.png,6,"13_12"
9_58243.png,9,"19_10"
5_57167.png,5,"29_12"
1_36388.png,1,"30_10"
8_43629.png,8,"15_29"
3_49410.png,3,"25_30"
0_52797.png,0,"0_14"
5_26636.png,5,"13_16"
2_5952.png,2,"26_6"
7_44726.png,7,"5_0"
5_48425.png,5,"7_9"
1_18229.png,1,"30_7"
7_34160.png,7,"29_25"
4_1037.png,4,"28_0"
7_41148.png,7,"30_24"
8_45976.png,8,"16_28"
3_53402.png,3,"26_31"
3_38549.png,3,"4_9"
0_9269.png,0,"0_13"
9_54793.png,9,"5_3"
0_4889.png,0,"0_6"
4_1827.png,4,"31_23"
3_27649.png,3,"14_23"
2_15495.png,2,"20_27"
0_27512.png,0,"0_13"
6_56972.png,6,"13_16"
3_2671.png,3,"16_24"
5_6426.png,5,"16_23"
4_54116.png,4,"19_9"
9_566.png,9,"21_9"
6_40754.png,6,"29_3"
5_2900.png,5,"28_13"
4_43612.png,4,"19_9"
1_19136.png,1,"31_10"
2_42883.png,2,"11_27"
0_54371.png,0,"0_12"
7_45518.png,7,"27_25"
7_55210.png,7,"5_1"
3_40904.png,3,"14_25"
1_35094.png,1,"30_7"
5_21484.png,5,"9_8"
4_18724.png,4,"19_7"
4_52007.png,4,"5_1"
4_34756.png,4,"18_7"
3_24205.png,3,"30_6"
3_45814.png,3,"30_6"
1_34077.png,1,"31_10"
3_56191.png,3,"15_25"
7_3405.png,7,"11_0"
4_2548.png,4,"15_2"
8_52699.png,8,"31_7"
8_5557.png,8,"15_29"
1_33069.png,1,"31_10"
9_26400.png,9,"19_9"
9_23744.png,9,"21_9"
3_59643.png,3,"26_31"
5_53947.png,5,"9_7"
7_55668.png,7,"5_3"
7_20280.png,7,"5_3"
6_15634.png,6,"29_3"
6_49517.png,6,"31_11"
3_36604.png,3,"19_18"
0_7271.png,0,"14_21"
6_11497.png,6,"29_3"
7_41656.png,7,"24_25"
8_42467.png,8,"26_31"
2_33659.png,2,"3_3"
6_49161.png,6,"19_27"
3_8360.png,3,"26_31"
1_29087.png,1,"31_11"
5_31149.png,5,"30_3"
0_28325.png,0,"1_12"
2_24206.png,2,"11_27"
1_8177.png,1,"31_10"
8_18884.png,8,"15_28"
1_36368.png,1,"31_10"
2_17507.png,2,"11_6"
1_11835.png,1,"30_9"
6_53991.png,6,"13_10"
3_37730.png,3,"14_24"
7_12420.png,7,"27_25"
3_43135.png,3,"15_24"
9_409.png,9,"5_2"
1_26250.png,1,"28_20"
1_40987.png,1,"30_7"
3_29972.png,3,"31_10"
4_21431.png,4,"19_10"
6_30392.png,6,"13_10"
3_27726.png,3,"14_24"
7_20277.png,7,"5_2"
9_6019.png,9,"5_9"
9_49870.png,9,"19_10"
3_41632.png,3,"14_24"
4_43038.png,4,"8_15"
3_49324.png,3,"14_24"
0_28818.png,0,"0_14"
6_8667.png,6,"13_12"
4_47571.png,4,"24_22"
3_38441.png,3,"15_25"
4_26106.png,4,"20_11"
1_44582.png,1,"29_7"
7_11054.png,7,"22_9"
8_40706.png,8,"21_8"
1_38464.png,1,"30_8"
8_24240.png,8,"5_9"
3_10830.png,3,"14_23"
1_41195.png,1,"31_11"
3_47930.png,3,"28_20"
6_4517.png,6,"12_12"
9_8408.png,9,"23_25"
9_48257.png,9,"21_9"
5_49671.png,5,"9_7"
4_33720.png,4,"23_20"
0_1018.png,0,"0_11"
1_38465.png,1,"29_9"
0_8885.png,0,"0_10"
8_19052.png,8,"16_28"
1_44967.png,1,"29_10"
9_44559.png,9,"21_9"
7_34618.png,7,"5_2"
0_56137.png,0,"1_11"
1_5128.png,1,"29_7"
6_38318.png,6,"10_14"
7_50376.png,7,"25_25"
2_13384.png,2,"31_11"
1_7315.png,1,"5_25"
5_45423.png,5,"26_17"
9_9119.png,9,"30_25"
9_12475.png,9,"21_9"
9_2633.png,9,"5_4"
6_12735.png,6,"12_13"
5_16784.png,5,"26_30"
1_7185.png,1,"29_10"
1_40468.png,1,"28_20"
7_29298.png,7,"5_3"
3_5578.png,3,"22_31"
9_21827.png,9,"21_9"
7_18367.png,7,"4_3"
3_2580.png,3,"29_8"
6_24638.png,6,"11_14"
4_57582.png,4,"20_9"
1_51750.png,1,"29_7"
5_52026.png,5,"9_8"
7_32282.png,7,"29_8"
4_22418.png,4,"29_8"
0_21299.png,0,"1_11"
7_42844.png,7,"30_10"
8_30407.png,8,"30_6"
4_35293.png,4,"24_21"
7_20566.png,7,"5_2"
7_36856.png,7,"31_30"
5_30482.png,5,"30_5"
1_23036.png,1,"28_20"
3_10099.png,3,"16_23"
7_59626.png,7,"11_0"
1_16376.png,1,"29_6"
0_3016.png,0,"0_10"
2_1766.png,2,"14_25"
9_19417.png,9,"5_2"
9_54679.png,9,"21_9"
3_49746.png,3,"16_28"
8_240.png,8,"28_20"
1_49961.png,1,"28_20"
1_5484.png,1,"28_20"
9_45793.png,9,"24_25"
1_2260.png,1,"28_20"
2_52802.png,2,"29_19"
2_2342.png,2,"11_0"
0_45539.png,0,"0_12"
0_45812.png,0,"0_6"
0_28968.png,0,"9_12"
8_25890.png,8,"20_3"
9_57018.png,9,"25_25"
3_2503.png,3,"15_29"
7_26272.png,7,"11_0"
7_32048.png,7,"28_20"
9_3510.png,9,"31_10"
3_55864.png,3,"26_31"
0_10563.png,0,"1_12"
0_59541.png,0,"0_11"
7_994.png,7,"26_25"
6_3297.png,6,"29_10"
4_26627.png,4,"31_30"
6_9512.png,6,"28_2"
5_6852.png,5,"26_31"
6_10229.png,6,"13_11"
5_55739.png,5,"13_10"
8_16184.png,8,"16_28"
0_50476.png,0,"14_24"
0_7012.png,0,"1_14"
0_19535.png,0,"1_10"
3_47724.png,3,"17_23"
7_41095.png,7,"27_25"
9_45925.png,9,"11_0"
3_35806.png,3,"27_31"
3_23563.png,3,"14_25"
2_14523.png,2,"31_13"
0_45908.png,0,"1_13"
4_15604.png,4,"19_13"
6_21856.png,6,"13_9"
6_7581.png,6,"13_17"
5_36087.png,5,"11_21"
0_30565.png,0,"14_22"
9_26426.png,9,"22_9"
6_13671.png,6,"28_2"
3_30241.png,3,"14_24"
6_15526.png,6,"30_1"
6_12520.png,6,"13_17"
0_25953.png,0,"0_4"
6_10879.png,6,"13_10"
3_13787.png,3,"17_22"
3_54258.png,3,"15_28"
8_26813.png,8,"22_9"
1_15026.png,1,"28_20"
8_792.png,8,"23_31"
1_26993.png,1,"29_10"
6_25893.png,6,"12_13"
1_11178.png,1,"28_20"
7_49540.png,7,"28_20"
2_41633.png,2,"11_6"
7_14032.png,7,"28_20"
8_32105.png,8,"31_8"
7_24351.png,7,"11_0"
4_19055.png,4,"24_21"
3_12345.png,3,"4_9"
8_54132.png,8,"16_29"
5_28534.png,5,"13_18"
4_27041.png,4,"5_0"
6_9281.png,6,"28_2"
3_31451.png,3,"14_24"
1_3019.png,1,"31_13"
0_47976.png,0,"0_6"
0_7911.png,0,"0_10"
2_28701.png,2,"11_6"
5_58471.png,5,"5_25"
0_25629.png,0,"0_11"
0_53893.png,0,"0_7"
5_39958.png,5,"30_3"
9_33246.png,9,"19_10"
8_26681.png,8,"21_9"
2_31388.png,2,"25_6"
9_51531.png,9,"19_12"
8_10663.png,8,"30_8"
9_2821.png,9,"23_25"
0_21560.png,0,"0_15"
3_38083.png,3,"28_19"
7_35391.png,7,"31_10"
6_52472.png,6,"28_2"
4_34281.png,4,"22_9"
5_47972.png,5,"25_12"
5_16698.png,5,"31_30"
2_48462.png,2,"11_0"
3_26165.png,3,"27_31"
9_42059.png,9,"5_9"
0_53290.png,0,"0_10"
1_21794.png,1,"28_20"
9_36369.png,9,"6_1"
1_3122.png,1,"29_20"
3_48551.png,3,"14_25"
9_54386.png,9,"22_9"
4_16093.png,4,"5_1"
8_11672.png,8,"17_28"
8_19951.png,8,"26_31"
6_6837.png,6,"28_0"
8_53090.png,8,"31_11"
7_57600.png,7,"28_20"
2_46910.png,2,"31_11"
9_37575.png,9,"23_9"
8_28364.png,8,"29_18"
1_58586.png,1,"0_26"
0_54629.png,0,"0_11"
5_55602.png,5,"12_22"
5_27997.png,5,"14_23"
2_55987.png,2,"15_29"
6_50921.png,6,"12_12"
6_15527.png,6,"13_9"
1_44281.png,1,"31_12"
3_1698.png,3,"15_24"
8_18614.png,8,"16_28"
2_54075.png,2,"13_11"
0_9455.png,0,"13_11"
5_17514.png,5,"19_18"
2_52373.png,2,"31_11"
5_25521.png,5,"26_31"
8_54916.png,8,"20_9"
3_14535.png,3,"17_22"
2_49819.png,2,"24_6"
0_25755.png,0,"0_10"
2_37646.png,2,"9_28"
1_53162.png,1,"0_26"
1_31839.png,1,"28_20"
0_12605.png,0,"1_10"
8_13899.png,8,"15_31"
6_41246.png,6,"13_16"
1_37213.png,1,"31_10"
9_24482.png,9,"17_8"
9_28329.png,9,"24_25"
2_2565.png,2,"11_27"
0_11320.png,0,"0_17"
6_48471.png,6,"29_9"
3_49648.png,3,"14_22"
4_16290.png,4,"28_20"
7_12754.png,7,"5_0"
9_23327.png,9,"5_2"
8_22585.png,8,"16_29"
0_10861.png,0,"1_11"
1_7572.png,1,"30_20"
4_44636.png,4,"28_20"
6_39379.png,6,"13_10"
8_44487.png,8,"16_27"
3_32385.png,3,"14_24"
3_46549.png,3,"24_6"
8_57993.png,8,"16_28"
6_22820.png,6,"10_13"
3_17242.png,3,"27_31"
2_36355.png,2,"19_27"
4_38518.png,4,"30_18"
5_16671.png,5,"16_22"
1_42098.png,1,"0_26"
8_48588.png,8,"29_10"
3_37373.png,3,"13_8"
7_23684.png,7,"31_30"
4_1545.png,4,"28_10"
1_14196.png,1,"0_26"
2_30336.png,2,"25_4"
7_39387.png,7,"5_3"
7_59293.png,7,"11_0"
1_41641.png,1,"31_13"
6_47432.png,6,"8_14"
2_48476.png,2,"16_28"
0_44076.png,0,"1_11"
5_44634.png,5,"19_18"
2_59499.png,2,"11_27"
8_16301.png,8,"29_8"
9_30520.png,9,"23_9"
8_15979.png,8,"24_24"
2_27781.png,2,"10_27"
6_18530.png,6,"11_12"
4_34028.png,4,"19_8"
1_25981.png,1,"29_21"
3_27362.png,3,"22_31"
0_31445.png,0,"1_11"
4_19112.png,4,"5_0"
0_19686.png,0,"0_16"
4_54628.png,4,"29_21"
9_59782.png,9,"23_25"
6_56162.png,6,"0_26"
3_361.png,3,"15_29"
6_5084.png,6,"13_12"
5_38864.png,5,"9_22"
5_49636.png,5,"31_1"
2_14800.png,2,"11_27"
6_38342.png,6,"28_2"
2_44143.png,2,"11_6"
4_52519.png,4,"5_0"
9_2299.png,9,"21_9"
0_16817.png,0,"9_7"
1_11440.png,1,"29_21"
4_21374.png,4,"21_8"
1_637.png,1,"31_14"
3_30915.png,3,"16_24"
4_37076.png,4,"24_24"
0_58546.png,0,"1_13"
4_31052.png,4,"20_12"
0_37705.png,0,"0_13"
4_6101.png,4,"24_24"
9_55406.png,9,"23_10"
4_37000.png,4,"19_11"
1_25666.png,1,"0_26"
1_39785.png,1,"0_26"
1_3070.png,1,"22_0"
1_15277.png,1,"0_26"
1_46141.png,1,"0_26"
7_8302.png,7,"4_3"
1_55988.png,1,"0_26"
3_11011.png,3,"31_11"
6_42370.png,6,"13_11"
4_40164.png,4,"19_11"
9_14164.png,9,"17_14"
7_51704.png,7,"22_15"
4_35771.png,4,"21_8"
5_11472.png,5,"19_18"
4_29461.png,4,"23_24"
2_14819.png,2,"25_6"
6_29881.png,6,"1_29"
1_2663.png,1,"0_26"
5_39120.png,5,"19_18"
4_30066.png,4,"19_8"
1_20772.png,1,"29_20"
5_44390.png,5,"31_30"
4_20894.png,4,"19_12"
4_56676.png,4,"20_8"
7_24801.png,7,"5_5"
9_38051.png,9,"22_9"
6_7580.png,6,"11_15"
9_25515.png,9,"21_9"
2_31493.png,2,"10_27"
0_1489.png,0,"1_11"
1_24824.png,1,"0_26"
8_51394.png,8,"15_22"
2_19132.png,2,"26_6"
9_55803.png,9,"22_9"
5_6324.png,5,"7_11"
9_16827.png,9,"5_1"
2_47189.png,2,"13_26"
0_40246.png,0,"0_12"
3_8381.png,3,"31_11"
1_53842.png,1,"0_26"
1_29603.png,1,"0_27"
0_54800.png,0,"0_15"
5_58439.png,5,"23_10"
9_9066.png,9,"17_6"
8_17013.png,8,"31_10"
5_18839.png,5,"25_12"
8_20812.png,8,"0_26"
6_20637.png,6,"28_2"
3_37745.png,3,"14_24"
7_4074.png,7,"29_25"
8_33810.png,8,"23_31"
9_54312.png,9,"16_5"
0_37854.png,0,"0_15"
3_37135.png,3,"14_24"
3_45477.png,3,"16_22"
7_42725.png,7,"5_3"
1_45182.png,1,"0_26"
3_21325.png,3,"28_28"
5_31473.png,5,"19_18"
5_50677.png,5,"27_31"
1_6946.png,1,"0_26"
4_37683.png,4,"31_24"
9_45337.png,9,"18_8"
7_56131.png,7,"11_0"
1_32718.png,1,"0_26"
2_22169.png,2,"13_25"
4_56379.png,4,"28_20"
0_5808.png,0,"0_9"
9_16147.png,9,"5_0"
9_43992.png,9,"4_3"
0_20123.png,0,"0_13"
0_5905.png,0,"31_11"
9_42017.png,9,"23_24"
8_27563.png,8,"31_12"
6_31437.png,6,"30_1"
1_32705.png,1,"0_31"
8_47154.png,8,"18_28"
8_31035.png,8,"17_30"
2_3980.png,2,"31_11"
8_29229.png,8,"6_0"
1_21272.png,1,"29_20"
6_41988.png,6,"28_2"
7_36230.png,7,"25_25"
6_29966.png,6,"0_6"
6_9295.png,6,"28_0"
3_19865.png,3,"17_28"
0_46980.png,0,"2_11"
8_45413.png,8,"31_10"
5_41521.png,5,"8_7"
4_43614.png,4,"20_13"
7_24561.png,7,"11_0"
7_24464.png,7,"5_5"
6_12159.png,6,"13_12"
6_51386.png,6,"29_1"
0_13238.png,0,"0_14"
2_20414.png,2,"24_4"
8_52536.png,8,"21_10"
7_52791.png,7,"11_0"
9_35893.png,9,"4_2"
1_47340.png,1,"29_21"
1_6745.png,1,"1_25"
1_25421.png,1,"29_20"
0_19133.png,0,"2_13"
5_23418.png,5,"8_8"
6_35588.png,6,"11_12"
3_47533.png,3,"15_24"
0_47957.png,0,"1_11"
3_54767.png,3,"15_28"
1_53409.png,1,"0_26"
1_46113.png,1,"0_26"
2_3305.png,2,"11_27"
7_31699.png,7,"17_15"
0_14419.png,0,"1_12"
9_18350.png,9,"23_9"
3_32653.png,3,"16_25"
1_4960.png,1,"29_20"
3_45628.png,3,"21_31"
1_51651.png,1,"31_14"
0_56351.png,0,"1_14"
2_32949.png,2,"25_6"
7_21704.png,7,"26_25"
1_1681.png,1,"0_26"
7_17659.png,7,"8_2"
6_10356.png,6,"28_0"
3_32960.png,3,"28_28"
6_10540.png,6,"26_0"
2_19013.png,2,"10_27"
5_12137.png,5,"0_26"
2_4514.png,2,"31_16"
3_47287.png,3,"17_22"
4_1667.png,4,"2_0"
8_14831.png,8,"30_6"
8_43342.png,8,"17_31"
2_39429.png,2,"11_6"
1_37728.png,1,"0_26"
6_18465.png,6,"14_12"
8_58518.png,8,"11_0"
8_29634.png,8,"26_30"
0_45426.png,0,"4_9"
9_44025.png,9,"5_0"
6_30563.png,6,"13_10"
6_24945.png,6,"28_3"
2_34851.png,2,"11_27"
4_5580.png,4,"7_15"
7_36316.png,7,"5_5"
4_21581.png,4,"5_0"
4_58514.png,4,"31_24"
3_30062.png,3,"2_23"
9_54057.png,9,"6_0"
3_18244.png,3,"18_0"
8_31399.png,8,"13_31"
4_1099.png,4,"24_21"
8_23015.png,8,"16_30"
5_7902.png,5,"27_31"
4_18751.png,4,"20_13"
2_45028.png,2,"12_0"
7_26054.png,7,"3_3"
9_32201.png,9,"5_0"
2_47990.png,2,"10_27"
5_2966.png,5,"15_24"
7_3948.png,7,"11_0"
6_18275.png,6,"28_3"
5_9352.png,5,"20_19"
8_34707.png,8,"0_26"
1_48611.png,1,"0_26"
5_38165.png,5,"8_7"
8_33956.png,8,"20_10"
6_23107.png,6,"29_3"
7_14920.png,7,"4_3"
6_57346.png,6,"28_3"
1_15157.png,1,"0_26"
5_1587.png,5,"10_7"
4_25056.png,4,"19_7"
1_57453.png,1,"0_26"
4_23272.png,4,"18_7"
3_48386.png,3,"21_31"
3_42235.png,3,"31_11"
0_42980.png,0,"14_21"
0_27658.png,0,"14_23"
7_20477.png,7,"4_3"
5_30842.png,5,"25_31"
2_34167.png,2,"10_27"
9_26949.png,9,"23_26"
2_49101.png,2,"1_11"
2_21135.png,2,"14_29"
6_10418.png,6,"11_12"
7_52998.png,7,"27_25"
9_56883.png,9,"23_9"
1_46159.png,1,"0_25"
8_27024.png,8,"30_5"
7_46042.png,7,"27_18"
3_47426.png,3,"14_21"
5_29473.png,5,"8_7"
3_12913.png,3,"31_11"
2_23370.png,2,"20_27"
7_34161.png,7,"12_0"
8_34663.png,8,"31_12"
3_17280.png,3,"14_24"
2_15270.png,2,"25_6"
7_14850.png,7,"22_15"
2_48417.png,2,"25_6"
8_38734.png,8,"29_8"
1_48831.png,1,"29_20"
1_19884.png,1,"31_19"
0_53509.png,0,"13_16"
0_57408.png,0,"0_6"
1_55596.png,1,"29_20"
0_29599.png,0,"0_13"
3_49821.png,3,"14_23"
8_20905.png,8,"0_26"
5_18457.png,5,"22_24"
6_36293.png,6,"12_12"
7_51103.png,7,"23_25"
9_29905.png,9,"2_0"
7_17350.png,7,"22_15"
1_28153.png,1,"0_26"
6_44909.png,6,"12_13"
9_1591.png,9,"5_0"
8_57425.png,8,"15_31"
2_47883.png,2,"1_11"
8_52201.png,8,"0_26"
9_11550.png,9,"0_26"
7_10046.png,7,"3_2"
2_45868.png,2,"29_25"
9_13768.png,9,"19_13"
5_29058.png,5,"19_18"
4_60.png,4,"18_13"
9_21631.png,9,"6_0"
1_29499.png,1,"29_20"
2_40369.png,2,"31_13"
7_12599.png,7,"5_3"
5_1311.png,5,"6_0"
6_56172.png,6,"30_1"
1_41492.png,1,"3_27"
1_38974.png,1,"29_20"
1_6570.png,1,"30_20"
8_17654.png,8,"4_9"
9_25343.png,9,"19_9"
9_4754.png,9,"23_9"
7_32643.png,7,"3_3"
4_15876.png,4,"23_23"
5_23633.png,5,"9_7"
8_13677.png,8,"12_21"
4_2206.png,4,"28_21"
9_27387.png,9,"18_7"
6_32517.png,6,"13_9"
1_58307.png,1,"0_26"
6_39496.png,6,"12_13"
9_57476.png,9,"1_27"
8_19242.png,8,"16_31"
6_43625.png,6,"28_2"
